別紙　学部・研究科等組織ID一覧（2024年度）,,,,,
学部・研究科等組織ID,学校名,学部・研究科名称,所在地,課程区分,昼夜区分
0340-35-35-1E01-00-1,山口大学,理学部,山口,,昼間
0340-35-35-1G01-00-1,山口大学,工学部,山口,,昼間
0340-35-35-1K01-00-1,山口大学,農学部,山口,,昼間
0340-35-35-1K01-00-1,山口大学,農学部（群）,山口,,昼間
0340-35-35-1K01-00-1,山口大学,農学部（修業年限４年）,山口,,昼間
0340-35-35-1M04-00-1,山口大学,医学部,山口,,昼間
0340-35-35-1M04-00-1,山口大学,医学部（修業年限4年）,山口,,昼間
0340-35-35-1M04-00-1,山口大学,医学部（保健学科）,山口,,昼間
0340-35-35-1S01-01-1,山口大学,教育学研究科,山口,修士課程,昼間
0340-35-35-1S01-01-1,山口大学,教育学研究科（修士課程）,山口,修士課程,昼間
0340-35-35-1S02-00-1,山口大学,教育学部（教員養成）,山口,,昼間
0340-35-35-1Y39-00-1,山口大学,国際総合科学部,山口,,昼間
0340-35-35-1Z44-01-1,山口大学,創成科学研究科,山口,修士課程,昼間
0340-35-35-2M02-02-1,山口大学,医学系研究科,山口,博士課程（前期）,昼間
0340-35-35-2M02-02-1,山口大学,医学系研究科（博士課程(前期)）,山口,博士課程（前期）,昼間
0340-35-35-2Z44-02-1,山口大学,創成科学研究科,山口,博士課程（前期）,昼間
0340-35-35-2Z44-02-1,山口大学,創成科学研究科（博士課程(前期)）,山口,博士課程（前期）,昼間
0340-35-35-4C31-03-1,山口大学,東アジア研究科,山口,博士課程（後期）,昼間
0340-35-35-4C31-03-1,山口大学,東アジア研究科（博士課程(後期)）,山口,博士課程（後期）,昼間
0340-35-35-4K37-00-1,山口大学,共同獣医学部,山口,,昼間
0340-35-35-4K37-00-1,山口大学,共同獣医学部（修業年限６年）,山口,,昼間
0340-35-35-4M02-00-1,山口大学,医学部（群）（専門課程）,山口,,昼間
0340-35-35-4M02-00-1,山口大学,医学部（修業年限６年）,山口,,昼間
0340-35-35-4M02-03-1,山口大学,医学系研究科,山口,博士課程（後期）,昼間
0340-35-35-4M02-03-1,山口大学,医学系研究科（博士課程(後期)）,山口,博士課程（後期）,昼間
0340-35-35-4Z44-03-1,山口大学,創成科学研究科,山口,博士課程（後期）,昼間
0340-35-35-4Z44-03-1,山口大学,創成科学研究科（博士課程(後期)）,山口,博士課程（後期）,昼間
0340-35-35-6K14-04-1,山口大学,連合獣医学研究科,山口,博士課程（医歯薬学、獣医学関係の一貫制課程）,昼間
0340-35-35-6K14-04-1,山口大学,連合獣医学研究科（博士課程(一貫)）,山口,博士課程（医歯薬学、獣医学関係の一貫制課程）,昼間
0340-35-35-6K39-04-1,山口大学,共同獣医学研究科,山口,博士課程（医歯薬学、獣医学関係の一貫制課程）,昼間
0340-35-35-6M02-04-1,山口大学,医学系研究科,山口,博士課程（医歯薬学、獣医学関係の一貫制課程）,昼間
0340-35-35-6M02-04-1,山口大学,医学系研究科（博士課程(一貫)）,山口,博士課程（医歯薬学、獣医学関係の一貫制課程）,昼間
0340-35-35-AY45-07-1,山口大学,技術経営研究科,山口,専門職学位課程,昼間
0340-35-35-AY45-07-1,山口大学,技術経営研究科（専門職学位課程）,山口,専門職学位課程,昼間
0340-35-35-GS01-09-1,山口大学,教育学研究科,山口,専門職学位課程教職大学院,昼間
0344-36-36-1M01-01-1,徳島大学,医学研究科,徳島,修士課程,昼間
0344-36-36-1M04-00-1,徳島大学,医学部（修業年限４年）,徳島,,昼間
0344-36-36-1M04-00-1,徳島大学,医学部（保健学科）,徳島,,昼間
0344-36-36-1M05-00-1,徳島大学,医学部（医科栄養学科）,徳島,,昼間
0344-36-36-1M05-00-1,徳島大学,医学部（栄養学科）,徳島,,昼間
0344-36-36-1M05-00-1,徳島大学,医学部（修業年限４年）,徳島,,昼間
0344-36-36-1M09-00-1,徳島大学,歯学部（その他）,徳島,,昼間
0344-36-36-1M09-00-1,徳島大学,歯学部（修業年限４年）,徳島,,昼間
0344-36-36-1M10-00-1,徳島大学,薬学部（４年制）,徳島,,昼間
0344-36-36-1M10-00-1,徳島大学,薬学部（修業年限４年）,徳島,,昼間
0344-36-36-1X07-00-1,徳島大学,理工学部,徳島,,昼間
0344-36-36-1X07-00-1,徳島大学,理工学部（域）（群）,徳島,,昼間
0344-36-36-1X09-00-1,徳島大学,総合科学部,徳島,,昼間
0344-36-36-1Z25-00-1,徳島大学,生物資源産業学部,徳島,,昼間
0344-36-36-1Z44-01-1,徳島大学,創成科学研究科,徳島,修士課程,昼間
0344-36-36-2G48-02-1,徳島大学,先端技術科学教育部,徳島,博士課程（前期）,昼間
0344-36-36-2G48-02-1,徳島大学,先端技術科学教育部（博士課程(前期)）,徳島,博士課程（前期）,昼間
0344-36-36-2M04-02-1,徳島大学,薬学研究科,徳島,博士課程（前期）,昼間
0344-36-36-2M25-02-1,徳島大学,保健科学研究科,徳島,博士課程（前期）,昼間
0344-36-36-2M39-02-1,徳島大学,口腔科学教育部,徳島,博士課程（前期）,昼間
0344-36-36-2M39-02-1,徳島大学,口腔科学教育部（博士課程（前期））,徳島,博士課程（前期）,昼間
0344-36-36-2M39-02-1,徳島大学,口腔科学研究科,徳島,博士課程（前期）,昼間
0344-36-36-2M88-02-1,徳島大学,医科栄養学研究科,徳島,博士課程（前期）,昼間
0344-36-36-2X07-00-2,徳島大学,理工学部（域）（群）,徳島,,夜間
0344-36-36-2X07-00-2,徳島大学,理工学部（夜間主）,徳島,,夜間
0344-36-36-2X07-00-2,徳島大学,理工学部（夜間主）（域）（群）,徳島,,夜間
0344-36-36-2Z44-02-1,徳島大学,創成科学研究科,徳島,博士課程（前期）,昼間
0344-36-36-4G48-03-1,徳島大学,先端技術科学教育部,徳島,博士課程（後期）,昼間
0344-36-36-4G48-03-1,徳島大学,先端技術科学教育部（博士課程(後期)）,徳島,博士課程（後期）,昼間
0344-36-36-4M02-00-1,徳島大学,医学部（群）（専門課程）,徳島,,昼間
0344-36-36-4M02-00-1,徳島大学,医学部（修業年限６年）,徳島,,昼間
0344-36-36-4M04-03-1,徳島大学,薬学研究科,徳島,博士課程（後期）,昼間
0344-36-36-4M08-00-1,徳島大学,歯学部（修業年限６年）,徳島,,昼間
0344-36-36-4M08-00-1,徳島大学,歯学部（専門課程）,徳島,,昼間
0344-36-36-4M25-03-1,徳島大学,保健科学研究科,徳島,博士課程（後期）,昼間
0344-36-36-4M39-03-1,徳島大学,口腔科学教育部,徳島,博士課程（後期）,昼間
0344-36-36-4M39-03-1,徳島大学,口腔科学教育部（博士課程（後期））,徳島,博士課程（後期）,昼間
0344-36-36-4M39-03-1,徳島大学,口腔科学研究科,徳島,博士課程（後期）,昼間
0344-36-36-4M48-00-1,徳島大学,薬学部（６年制）,徳島,,昼間
0344-36-36-4M48-00-1,徳島大学,薬学部（修業年限６年）,徳島,,昼間
0344-36-36-4M88-03-1,徳島大学,医科栄養学研究科,徳島,博士課程（後期）,昼間
0344-36-36-4Z02-03-1,徳島大学,総合科学教育部,徳島,博士課程（後期）,昼間
0344-36-36-4Z02-03-1,徳島大学,総合科学教育部（博士課程(後期)）,徳島,博士課程（後期）,昼間
0344-36-36-6M01-04-1,徳島大学,医学研究科,徳島,博士課程（医歯薬学、獣医学関係の一貫制課程）,昼間
0344-36-36-6M01-04-1,徳島大学,医学研究科（博士課程(一貫)）,徳島,博士課程（医歯薬学、獣医学関係の一貫制課程）,昼間
0344-36-36-6M04-04-1,徳島大学,薬学研究科,徳島,博士課程（医歯薬学、獣医学関係の一貫制課程）,昼間
0344-36-36-6M39-04-1,徳島大学,口腔科学教育部,徳島,博士課程（医歯薬学、獣医学関係の一貫制課程）,昼間
0344-36-36-6M39-04-1,徳島大学,口腔科学教育部（博士課程(一貫)）,徳島,博士課程（医歯薬学、獣医学関係の一貫制課程）,昼間
0344-36-36-6M39-04-1,徳島大学,口腔科学研究科,徳島,博士課程（医歯薬学、獣医学関係の一貫制課程）,昼間
0352-38-38-1D30-00-1,愛媛大学,社会共創学部,愛媛,,昼間
0352-38-38-1E01-00-1,愛媛大学,理学部,愛媛,,昼間
0352-38-38-1G01-00-1,愛媛大学,工学部,愛媛,,昼間
0352-38-38-1K01-00-1,愛媛大学,農学部,愛媛,,昼間
0352-38-38-1K01-00-1,愛媛大学,農学部（群）,愛媛,,昼間
0352-38-38-1K01-00-1,愛媛大学,農学部（修業年限４年）,愛媛,,昼間
0352-38-38-1K01-01-1,愛媛大学,農学研究科,愛媛,修士課程,昼間
0352-38-38-1K01-01-1,愛媛大学,農学研究科（修士課程）,愛媛,修士課程,昼間
0352-38-38-1M04-00-1,愛媛大学,医学部（看護学科）,愛媛,,昼間
0352-38-38-1M04-00-1,愛媛大学,医学部（修業年限４年）,愛媛,,昼間
0352-38-38-1M04-00-1,愛媛大学,医学部（保健学科）,愛媛,,昼間
0352-38-38-1S01-01-1,愛媛大学,教育学研究科,愛媛,修士課程,昼間
0352-38-38-1S01-01-1,愛媛大学,教育学研究科（修士課程）,愛媛,修士課程,昼間
0352-38-38-1S02-00-1,愛媛大学,教育学部（教員養成）,愛媛,,昼間
0352-38-38-1S02-00-1,愛媛大学,教育学部（教員養成課程）,愛媛,,昼間
0352-38-38-1X06-00-1,愛媛大学,法文学部,愛媛,,昼間
0352-38-38-1X06-00-1,愛媛大学,法文学部（昼間主）,愛媛,,昼間
0352-38-38-1X25-01-1,愛媛大学,人文社会科学研究科,愛媛,修士課程,昼間
0352-38-38-1Z85-01-1,愛媛大学,医農融合公衆衛生学環,愛媛,修士課程,昼間
0352-38-38-2M02-02-1,愛媛大学,医学系研究科,愛媛,博士課程（前期）,昼間
0352-38-38-2X02-02-1,愛媛大学,理工学研究科,愛媛,博士課程（前期）,昼間
0352-38-38-2X02-02-1,愛媛大学,理工学研究科（博士課程(前期)）,愛媛,博士課程（前期）,昼間
0352-38-38-2X06-00-2,愛媛大学,法文学部,愛媛,,夜間
0352-38-38-2X06-00-2,愛媛大学,法文学部（夜間主）,愛媛,,夜間
0352-38-38-2X06-00-2,愛媛大学,法文学部（夜間主）（夜間）,愛媛,,夜間
0352-38-38-4K11-03-1,愛媛大学,連合農学研究科,愛媛,博士課程（後期）,昼間
0352-38-38-4K11-03-1,愛媛大学,連合農学研究科（博士課程(後期)）,愛媛,博士課程（後期）,昼間
0352-38-38-4M02-00-1,愛媛大学,医学部（医学科）,愛媛,,昼間
0352-38-38-4M02-00-1,愛媛大学,医学部（群）（専門課程）,愛媛,,昼間
0352-38-38-4M02-00-1,愛媛大学,医学部（修業年限６年）,愛媛,,昼間
0352-38-38-4X02-03-1,愛媛大学,理工学研究科,愛媛,博士課程（後期）,昼間
0352-38-38-4X02-03-1,愛媛大学,理工学研究科（博士課程(後期)）,愛媛,博士課程（後期）,昼間
0352-38-38-6M02-04-1,愛媛大学,医学系研究科,愛媛,博士課程（医歯薬学、獣医学関係の一貫制課程）,昼間
0352-38-38-6M02-04-1,愛媛大学,医学系研究科（博士課程(一貫)）,愛媛,博士課程（医歯薬学、獣医学関係の一貫制課程）,昼間
0352-38-38-GS01-09-1,愛媛大学,教育学研究科,愛媛,専門職学位課程教職大学院,昼間
0360-40-40-1G08-00-1,九州工業大学,情報工学部,福岡,,昼間
0360-40-40-2G59-02-1,九州工業大学,情報工学府,福岡,博士課程（前期）,昼間
0360-40-40-2G59-02-1,九州工業大学,情報工学府（博士課程(前期)）,福岡,博士課程（前期）,昼間
0360-40-40-4G59-03-1,九州工業大学,情報工学府,福岡,博士課程（後期）,昼間
0360-40-40-4G59-03-1,九州工業大学,情報工学府（博士課程(後期)）,福岡,博士課程（後期）,昼間
0360-56-40-1G01-00-1,九州工業大学,工学部,北九州市,,昼間
0360-56-40-2G25-02-1,九州工業大学,工学府,北九州市,博士課程（前期）,昼間
0360-56-40-2G25-02-1,九州工業大学,工学府（博士課程(前期)）,北九州市,博士課程（前期）,昼間
0360-56-40-2G28-02-1,九州工業大学,生命体工学研究科,北九州市,博士課程（前期）,昼間
0360-56-40-2G28-02-1,九州工業大学,生命体工学研究科（博士課程(前期)）,北九州市,博士課程（前期）,昼間
0360-56-40-4G25-03-1,九州工業大学,工学府,北九州市,博士課程（後期）,昼間
0360-56-40-4G25-03-1,九州工業大学,工学府（博士課程(後期)）,北九州市,博士課程（後期）,昼間
0360-56-40-4G28-03-1,九州工業大学,生命体工学研究科,北九州市,博士課程（後期）,昼間
0360-56-40-4G28-03-1,九州工業大学,生命体工学研究科（博士課程(後期)）,北九州市,博士課程（後期）,昼間
0364-40-40-1S01-01-1,福岡教育大学,教育学研究科,福岡,修士課程,昼間
0364-40-40-1S01-01-1,福岡教育大学,教育学研究科（修士課程）,福岡,修士課程,昼間
0364-40-40-1S02-00-1,福岡教育大学,教育学部,福岡,,昼間
0364-40-40-1S02-00-1,福岡教育大学,教育学部（教員養成）,福岡,,昼間
0364-40-40-GS01-09-1,福岡教育大学,教育学研究科,福岡,専門職学位課程教職大学院,昼間
0368-40-40-2X33-02-1,九州大学,総合理工学教育部（府）,福岡,博士課程（前期）,昼間
0368-40-40-2X33-02-1,九州大学,総合理工学教育部（府）（博士課程(前期)）,福岡,博士課程（前期）,昼間
0368-40-40-2X33-02-1,九州大学,総合理工学府,福岡,博士課程（前期）,昼間
0368-40-40-2X33-02-1,九州大学,総合理工学府（博士課程(前期)）,福岡,博士課程（前期）,昼間
0368-40-40-4X33-03-1,九州大学,総合理工学教育部（府）,福岡,博士課程（後期）,昼間
0368-40-40-4X33-03-1,九州大学,総合理工学教育部（府）（博士課程(後期)）,福岡,博士課程（後期）,昼間
0368-40-40-4X33-03-1,九州大学,総合理工学府,福岡,博士課程（後期）,昼間
0368-40-40-4X33-03-1,九州大学,総合理工学府（博士課程(後期)）,福岡,博士課程（後期）,昼間
0368-59-40-1A01-00-1,九州大学,文学部,福岡市,,昼間
0368-59-40-1C05-00-1,九州大学,法学部,福岡市,,昼間
0368-59-40-1C09-00-1,九州大学,経済学部,福岡市,,昼間
0368-59-40-1E01-00-1,九州大学,理学部,福岡市,,昼間
0368-59-40-1G01-00-1,九州大学,工学部,福岡市,,昼間
0368-59-40-1G05-00-1,九州大学,芸術工学部,福岡市,,昼間
0368-59-40-1K01-00-1,九州大学,農学部,福岡市,,昼間
0368-59-40-1M04-00-1,九州大学,医学部（修業年限４年）,福岡市,,昼間
0368-59-40-1M04-00-1,九州大学,医学部（保健学）,福岡市,,昼間
0368-59-40-1M04-00-1,九州大学,医学部（保健学科）,福岡市,,昼間
0368-59-40-1M06-00-1,九州大学,医学部（群）（その他）,福岡市,,昼間
0368-59-40-1M06-00-1,九州大学,医学部（修業年限４年・その他）,福岡市,,昼間
0368-59-40-1M06-00-1,九州大学,医学部（生命科学）,福岡市,,昼間
0368-59-40-1M10-00-1,九州大学,薬学部（４年制）,福岡市,,昼間
0368-59-40-1M10-00-1,九州大学,薬学部（修業年限４年）,福岡市,,昼間
0368-59-40-1M10-00-1,九州大学,薬学部（創薬科学）,福岡市,,昼間
0368-59-40-1M28-01-1,九州大学,薬学教育部（府）,福岡,修士課程,昼間
0368-59-40-1M28-01-1,九州大学,薬学府（創薬科学）,福岡,修士課程,昼間
0368-59-40-1M47-01-1,九州大学,医学系学府,福岡,修士課程,昼間
